"sample.id","Province/State","Country/Region","Lat","Long","nb.cases.per.day","power.law.exponent","growth.rate.incidence.package","doubling.time","earlyR0.nishiura","earlyR0.wang","earlyR0.du","growth.rate.R0.package","R0.EG.nishiura","R0.EG.wang","R0.EG.du","R0.ML.nishiura","R0.ML.wang","R0.ML.du","total.nb.cases","first.date","end.date","observational.period"
"global_95","","Denmark","56.2639","9.5018","91.4666666666667","0.266952068324126","0.0172757880891726","40.1224637036598","0","0","0","-0.0270158801903908","0.864303177884663","0.796805617909422","0.840660589368911","1.37015687951277","1.76475510826977","1.49009421834126","1372","2020-03-08","2020-03-22","15"
"global_96","","Djibouti","11.8251","42.5903","10.2857142857143","0.105247202251181","0.110662717584727","6.26360165092866","2.02202202202202","3.05305305305305","2.53253253253253","0.228072050378152","2.96658951831872","3.88124854965469","3.12769233161435","3.32461695695768","4.769040046432","3.61250043587155","72","2020-03-31","2020-04-06","7"
"global_97","","Dominican Republic","18.7357","-70.1627","90.6","0.765872817877269","0.119609805549055","5.7950698722244","1.45145145145145","2.002002002002","1.71171171171171","0.102244124454828","1.67791863038286","2.02434322318838","1.77120698408027","1.84401931990019","2.47766213109765","2.00652630029429","1359","2020-03-19","2020-04-02","15"
"global_98","","Ecuador","-1.8312","-78.1834","128.933333333333","0.877172708601374","0.103524332547065","6.69550011582853","0","0","0","0.0526734508398127","1.31416353941284","1.47614987105059","1.36290201849048","1.53816672300294","2.10212238343462","1.70284718894766","1934","2020-03-16","2020-03-30","15"
"global_99","","Egypt","26","30","20.8","0.46367346770031","0.122327764276617","5.66631119810667","1.24124124124124","1.71171171171171","1.47147147147147","0.075033695712319","1.4694769351467","1.71116469327165","1.53880414411589","1.57194441691113","2.09240218188061","1.70887357630974","312","2020-03-08","2020-03-22","15"
"global_100","","El Salvador","13.7942","-88.8965","5.625","0.30219935601842","0.0964658010162545","7.18541880394638","1.66166166166166","2.54254254254254","2.11211211211211","0.113732252148763","1.77269554180288","2.16568035510548","1.87552882807589","2.66935156841601","3.67697376466653","2.78815235576075","45","2020-03-30","2020-04-06","8"
"global_101","","Equatorial Guinea","1.5","10","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"global_102","","Eritrea","15.1794","39.7823","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","2","2020-04-06","2020-04-06","1"
"global_103","","Estonia","58.5953","25.0136","37.2666666666667","-0.177790439617021","-0.000851384069858488","Inf","1.36136136136136","1.7017017017017","1.5015015015015","0.0229498228145615","1.12840646750598","1.19427694225168","1.14943404474719","1.5314885121664","1.886211659249","1.6154999125511","559","2020-03-13","2020-03-27","15"
"global_104","","Eswatini","-26.5225","31.4659","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"global_105","","Ethiopia","9.145","40.4897","3.75","-0.964309015841736","-0.486445278391818","Inf","1.82182182182182","2.87287287287287","2.39239239239239","-0.359179876463733","0.0997124485838378","0.00192176402943421","0.0233481652773423","3.42358561465513","4.02680395937194","2.93981143019906","15","2020-04-03","2020-04-06","4"
"global_106","","Fiji","-17.7134","178.065","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"global_107","","Finland","64","26","45.1333333333333","0.815234364570261","0.133405437848241","5.19579405262666","1.49149149149149","2.02202202202202","1.73173173173173","0.10868466400916","1.73054263782007","2.1029075671047","1.82923261111626","1.90194023783186","2.53199227905436","2.06425257879933","677","2020-03-09","2020-03-23","15"
"global_108","French Guiana","France","3.9339","-53.1258","5.5","-0.373286711925282","-0.0775934030781563","Inf","1.03103103103103","1.52152152152152","1.26126126126126","-0.0740289422476147","0.664113704379201","0.50695392149137","0.604131964633939","1.39979291967762","2.05205461976015","1.59341778086856","44","2020-03-30","2020-04-06","8"
"global_109","French Polynesia","France","-17.6797","149.4068","1.41666666666667","-0.699557329886044","-0.172898764850351","Inf","0.870870870870871","1.16116116116116","1.001001001001","-0.0879879017034689","0.612638687290665","0.435960124675874","0.543414145136866","1.02758915880445","1.39215245410621","1.14473950696101","17","2020-03-26","2020-04-06","12"
"global_110","Guadeloupe","France","16.25","-61.5833","6.73333333333333","0.00235976339424082","-0.00562988315799597","Inf","1.32132132132132","1.73173173173173","1.5015015015015","4.97686831889155e-10","0.999999991469691","0.999999995598963","0.999999991691969","1.40586130226223","1.8179634941663","1.5241221829188","101","2020-03-19","2020-04-02","15"
"global_111","Mayotte","France","-12.8275","45.1662","8.78571428571429","-0.0317797500979669","-0.0186211583520628","Inf","1.25125125125125","1.74174174174174","1.47147147147147","0.0162742972302448","1.08975555635938","1.13568842947954","1.10460703618457","1.38348407399297","1.86967332322727","1.52373616021261","123","2020-03-24","2020-04-06","14"
"global_112","New Caledonia","France","-20.9043","165.618","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"global_113","Reunion","France","-21.1351","55.2471","20.4","0.169691678392326","0.0244000404613691","28.4076242274006","1.26126126126126","1.68168168168168","1.45145145145145","0.021395343719952","1.11930872926165","1.18048068459471","1.13889487033669","1.43514355461683","1.89251443263548","1.56532592612413","306","2020-03-21","2020-04-04","15"
"global_114","Saint Barthelemy","France","17.9","-62.8333","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"global_115","St Martin","France","18.0708","-63.0501","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","8","2020-04-05","2020-04-06","2"
"global_116","Martinique","France","14.6415","-61.0242","8","-0.0725947085067062","-0.0226134195821527","Inf","1.17117117117117","1.55155155155155","1.35135135135135","0.0228124504523263","1.12760008514823","1.19305398688519","1.1485002087675","1.43796550790296","1.87278714629586","1.55252404086861","120","2020-03-20","2020-04-03","15"
"global_117","","France","46.2276","2.2137","150.866666666667","1.2485830092499","0.252331747789452","2.74696777806301","0","0","0","0.17662286848884","2.36948500934392","3.03821562805309","2.51468491517266","2.30226874477348","3.11923103891461","2.44369093003992","2263","2020-02-27","2020-03-12","15"
"global_118","","Gabon","-0.8037","11.6094","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"global_119","","Gambia","13.4432","-15.3101","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"global_120","","Georgia","42.3154","43.3569","4.33333333333333","0.25731590336213","0.0625683576770227","11.0782383667151","1.31131131131131","1.79179179179179","1.54154154154154","0.0696469184170319","1.4307825726461","1.65272125386825","1.49520119815615","1.57803464982807","2.11730780957848","1.73024626072311","65","2020-03-14","2020-03-28","15"
"global_121","","Germany","51","9","136.733333333333","1.4861157702759","0.259613110749586","2.66992363582335","0","0","0","0.183997485073217","2.44871344545283","3.15175154732555","2.59742848752972","2.31862787839023","3.17846471711031","2.49991920456761","2051","2020-02-27","2020-03-12","15"
"global_122","","Ghana","7.9465","-1.0232","13.3571428571429","-0.738349066923364","-0.140552642019026","Inf","1.22122122122122","1.55155155155155","1.35135135135135","-0.17177645880913","0.368230050218612","0.142475867752968","0.262498723696923","1.02096057117073","1.29746060617038","1.11103257589881","187","2020-03-24","2020-04-06","14"
"global_123","","Greece","39.0742","21.8243","27.2666666666667","0.735510380211664","0.164327263676357","4.21808995691123","1.25125125125125","1.78178178178178","1.51151151151151","0.0733539542444979","1.45732226075117","1.69281537917411","1.52512331121944","1.58694138269834","2.16101983957782","1.73588867494932","409","2020-03-05","2020-03-19","15"
"global_124","","Guatemala","15.7835","-90.2308","4.2","0.24682378128217","0.133351407760086","5.19789923633199","1.46146146146146","2.15215215215215","1.8018018018018","0.12122359557096","1.8367560189099","2.26079912553009","1.94557826254639","2.20610405636177","3.02866098280795","2.35986086249729","42","2020-03-28","2020-04-06","10"
"global_125","","Guinea","9.9456","-9.6966","17.6666666666667","0.0305245251139338","-0.0697132949203562","Inf","2.08208208208208","3.32332332332332","2.75275275275275","-0.038850129375123","0.809793124174683","0.716321185202765","0.776342151277145","3.37819300830983","4.41844562624442","3.26101549929958","106","2020-04-01","2020-04-06","6"
"global_126","","Guyana","5","-58.75","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","7","2020-04-06","2020-04-06","1"
"global_127","","Haiti","18.9712","-72.2852","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"global_128","","Holy See","41.9029","12.4534","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"global_129","","Honduras","15.2","-86.2419","18.1333333333333","0.412969740939195","0.048261678632615","14.3622683710699","1.33133133133133","1.84184184184184","1.57157157157157","0.0853701521947779","1.54606794536291","1.82658487066612","1.62468246665653","1.68437162121732","2.30331408303788","1.8607645357606","272","2020-03-23","2020-04-06","15"
"global_130","","Hungary","47.1625","19.5033","21.6","0.866540608490952","0.163652083142491","4.23549255988647","1.49149149149149","2.1021021021021","1.78178178178178","0.14038257681226","2.0089689256264","2.5147898955019","2.13210358618671","2.02511668015481","2.73312702603638","2.19424762126881","324","2020-03-14","2020-03-28","15"
"global_131","","Iceland","64.9631","-19.0208","20.2666666666667","0.633412967406338","0.127675983692095","5.42895508235555","1.73173173173173","2.39239239239239","2.03203203203203","0.17366334948588","2.33826269374548","2.99332722355818","2.4819503986013","2.28887816531933","3.09292880084929","2.50061174340939","304","2020-03-05","2020-03-19","15"
"global_132","","India","21","78","11.0666666666667","1.06282995797158","0.184503379895236","3.75682646547464","1.63163163163163","2.29229229229229","1.94194194194194","0.167802807571592","2.27739099749142","2.9055723249882","2.41791989384563","2.21284712471621","3.02570240350598","2.42605088126454","166","2020-03-05","2020-03-19","15"
"global_133","","Indonesia","-0.7893","113.9213","50.8666666666667","0.946370711613834","0.157887856378562","4.39012344874713","1.52152152152152","2.14214214214214","1.82182182182182","0.145780369122613","2.05972357689608","2.58915979766375","2.18659457741819","2.06125551612506","2.81940899046994","2.25368275753225","763","2020-03-11","2020-03-25","15"
"global_134","","Iran","32","53","435.866666666667","1.86204882073925","0.320737487485581","2.16110435357546","0","0","0","0.217660297051455","2.83717196799213","3.70093556812406","2.99680937473103","2.56331099624082","3.53951337326742","2.74109615875101","6538","2020-02-23","2020-03-08","15"
"global_135","","Iraq","33","44","8.53333333333333","0.465461704366885","0.0828588722100166","8.36539482221136","1.53153153153153","2.08208208208208","1.79179179179179","0.123793095434722","1.85914666623977","2.29396487296486","1.96997579064091","1.97275324678226","2.60217939190485","2.13225237488444","128","2020-03-03","2020-03-17","15"
"global_136","","Ireland","53.1424","-7.6921","87.2","1.14900992465743","0.207309950077835","3.34353069063834","1.65165165165165","2.41241241241241","2.02202202202202","0.197916547907407","2.60391295651684","3.37263463470734","2.75821536550912","2.40309954364281","3.31860338742225","2.60205778874672","1308","2020-03-10","2020-03-24","15"
"global_137","","Israel","31","35","33.9333333333333","0.676409498996378","0.152541762745503","4.54398302526747","1.8018018018018","2.52252252252252","2.14214214214214","0.204741186014655","2.68277359798777","3.48411360655321","2.83928009642209","2.61490717438283","3.45028950707114","2.77906245262697","509","2020-03-06","2020-03-20","15"
"global_138","","Italy","43","12","390.866666666667","1.20906899635566","0.218939227867386","3.16593416041365","0","0","0","0.206150604369458","2.69929044767554","3.50739860530433","2.85620594750499","2.54882798272219","3.45857120841136","2.74057872101136","5863","2020-02-22","2020-03-07","15"
"global_139","","Jamaica","18.1096","-77.2975","3.2","0.259019765340561","0.0719948686943654","9.62773032481679","1.52152152152152","2.25225225225225","1.88188188188188","-0.0189508405822963","0.903138128198646","0.854613395414509","0.886388720137645","1.64381973813925","2.32194700552074","1.81957299917355","32","2020-03-28","2020-04-06","10"
"global_140","","Japan","36","138","14.1333333333333","0.151910323267084","0.03563010061878","19.4539776347025","1.31131131131131","1.75175175175175","1.51151151151151","0.0345205436595247","1.19801759884275","1.29990628014786","1.22981786020583","1.4929454768265","1.95811745569614","1.62360399338489","212","2020-02-15","2020-02-29","15"
"global_141","","Jordan","31.24","36.51","17.1333333333333","-0.147340567860742","-0.0456239787100928","Inf","1.17117117117117","1.55155155155155","1.34134134134134","-0.0152300770797152","0.921527099106205","0.882097079781337","0.908009041066689","1.27508933687327","1.69705656152082","1.40892727429284","257","2020-03-17","2020-03-31","15"
"global_142","","Kazakhstan","48.0196","66.9237","22.2","0.722897768007337","0.17359309057314","3.99294222063464","1.49149149149149","2.14214214214214","1.82182182182182","0.159337339828257","2.19167398356167","2.7814591989427","2.32727275334833","2.21821613794624","2.87698702625705","2.30090215926974","333","2020-03-17","2020-03-31","15"
"global_143","","Kenya","-0.0236","37.9062","10.8333333333333","0.65356174879904","0.122354166695739","5.66508848271272","1.47147147147147","2.19219219219219","1.83183183183183","0.128102478569054","1.89718420273251","2.35021041912615","2.01132137874965","2.08947915461615","2.97723496915828","2.30771074626674","130","2020-03-26","2020-04-06","12"
"global_144","","Korea, South","36","128","287.066666666667","2.64622433024009","0.417581195477161","1.65990994821474","0","0","0","0.218727043632123","2.85022480791582","3.71917994780699","3.01005702828681","2.63761159771111","3.58081228022124","2.7897939330498","4306","2020-02-17","2020-03-02","15"
"global_145","","Kuwait","29.5","47.75","3.6","-0.287693535064736","-0.0334497143458387","Inf","0.950950950950951","1.15115115115115","1.03103103103103","-0.0500697185062267","0.760741088991722","0.644733181924454","0.718370985970584","1.02987054584053","1.24444631637681","1.08902287935952","54","2020-02-27","2020-03-12","15"
"global_146","","Kyrgyzstan","41.2044","74.7661","14.2857142857143","0.0494394592338106","0.0267905077290762","25.8728646567478","1.46146146146146","1.91191191191191","1.65165165165165","0.104829035185063","1.69888404444147","2.05566926411316","1.794355101413","1.80153996099859","2.37609508138797","1.9794869062293","200","2020-03-24","2020-04-06","14"
"global_147","","Latvia","56.8796","24.6032","21.4","0.768041603569598","0.12070562483944","5.74245965324282","1.42142142142142","1.94194194194194","1.66166166166166","0.0930176308013141","1.60475923053783","1.91476895948949","1.69010892610849","1.78497068592576","2.40030887724155","1.95680001019117","321","2020-03-15","2020-03-29","15"
"global_148","","Lebanon","33.8547","35.8623","15.0666666666667","0.279730291426039","0.0542729666500683","12.77149976026","1.58158158158158","2.09209209209209","1.8018018018018","0.129034733560192","1.90549349437626","2.36248091781948","2.02033647162738","2.02785051151489","2.66645744304744","2.20500090428137","226","2020-03-08","2020-03-22","15"
"global_149","","Liberia","6.4281","-9.4295","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"global_150","","Liechtenstein","47.14","9.55","3.26666666666667","-0.384379417277777","-0.0835823572208567","Inf","0.970970970970971","1.21121121121121","1.07107107107107","-0.07129998778865","0.674581590710279","0.521623369436307","0.616498467694428","1.12062528748565","1.3807401349926","1.18913794073072","49","2020-03-21","2020-04-04","15"
"global_151","","Lithuania","55.1694","23.8813","41.4666666666667","0.56296889011047","0.0800985685012335","8.65367750672437","1.34134134134134","1.8018018018018","1.54154154154154","0.0556750274086557","1.33421081952297","1.50654135810662","1.38573970670441","1.60222231958534","2.14586908468841","1.76513781983472","622","2020-03-19","2020-04-02","15"
"global_152","","Luxembourg","49.8153","6.1296","105.733333333333","1.21115440555849","0.204513305669135","3.3892522459215","1.45145145145145","2.07207207207207","1.75175175175175","0.135424679248086","1.96322706203519","2.44757438059804","2.08280912760772","1.93617788094427","2.68659676882804","2.1292957618136","1586","2020-03-13","2020-03-27","15"
"global_153","","Madagascar","-18.7669","46.8691","6.22222222222222","-0.359504742183846","-0.0765279951217828","Inf","1.18118118118118","1.71171171171171","1.43143143143143","-0.0948980522808444","0.588402822608317","0.403286951579882","0.514906027744211","1.38916014715279","2.02185421175273","1.58929679941563","56","2020-03-29","2020-04-06","9"
"global_154","","Malaysia","2.5","112.5","42.9333333333333","0.977347155678668","0.204670149511483","3.38665497735935","2.05205205205205","2.92292292292292","2.48248248248248","0.258645531620395","3.37340283113695","4.44001535577907","3.53273602653007","3.42151616381981","4.26734419866018","3.39432942474577","644","2020-03-03","2020-03-17","15"
"global_155","","Maldives","3.2028","73.2207","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"global_156","","Malta","35.9375","14.3754","9","-0.275868157431804","-0.0723378201678637","Inf","1.15115115115115","1.5015015015015","1.3013013013013","-0.0262584219077557","0.867891549132006","0.802132418985705","0.844889545995287","1.23118329564676","1.64192881098149","1.36759245190077","135","2020-03-16","2020-03-30","15"
"global_157","","Mauritania","21.0079","10.9408","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"global_158","","Mauritius","-20.2","57.5","14.4","0.330256683328529","0.0581952483968634","11.9107177931954","1.33133133133133","1.76176176176176","1.52152152152152","0.0459973842836321","1.27044149898171","1.4098290411719","1.31295776339025","1.57684367491418","2.07130771483425","1.71990889872582","216","2020-03-23","2020-04-06","15"
"global_159","","Mexico","23.6345","-102.5528","54.8","0.873099180536595","0.162853746958312","4.25625564966201","1.63163163163163","2.27227227227227","1.93193193193193","0.160111220305273","2.19940256953402","2.79267575555326","2.3354693612709","2.2278036104527","2.97742743160586","2.39988793038432","822","2020-03-15","2020-03-29","15"
"global_160","","Moldova","47.4116","28.3699","22","0.596474565930141","0.10712593796167","6.47039544062571","1.5015015015015","2.06206206206206","1.76176176176176","0.125736291651293","1.87622302993642","2.31923058151007","1.9885529561036","1.98946715505306","2.65661630405041","2.15909939486109","330","2020-03-17","2020-03-31","15"
"global_161","","Monaco","43.7333","7.4167","4.15384615384615","-0.16094203672858","-0.0201710581407674","Inf","1.18118118118118","1.55155155155155","1.34134134134134","-0.0172101929194601","0.911703314618568","0.867406607603354","0.896461766146302","1.36111592136705","1.79168054812895","1.48604253487077","54","2020-03-25","2020-04-06","13"
"global_162","","Mongolia","46.8625","103.8467","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"global_163","","Montenegro","42.5","19.3","14.7142857142857","0.261588064709158","0.0893051021945764","7.7615630409305","1.31131131131131","1.79179179179179","1.54154154154154","0.0651159830648754","1.39887136757304","1.60446384821879","1.45913182235434","1.68611015314872","2.1912879045209","1.79724399538412","206","2020-03-24","2020-04-06","14"
"global_164","","Morocco","31.7917","-7.0926","39.2","0.905998361268752","0.163332812973179","4.2437717684674","1.53153153153153","2.17217217217217","1.84184184184184","0.146233735122573","2.06403221306799","2.5954628892802","2.19121055211055","2.08699099216169","2.8237403893984","2.2529997710358","588","2020-03-17","2020-03-31","15"
"global_165","","Namibia","-22.9576","18.4904","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"global_166","","Nepal","28.1667","84.25","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"global_167","Aruba","Netherlands","12.5186","-70.0358","3.90909090909091","-0.315652309570657","-0.0697502003998357","Inf","1.53153153153153","2.05205205205205","1.75175175175175","-0.10458036991481","0.555782272127236","0.360209882005988","0.476654295001907","1.33442297449158","1.84847611514595","1.50892174160334","43","2020-03-27","2020-04-06","11"
"global_168","Curacao","Netherlands","12.1696","-68.99","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"global_169","Sint Maarten","Netherlands","18.0425","-63.0548","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","12","2020-04-06","2020-04-06","1"
"global_170","","Netherlands","52.1326","5.2913","135.133333333333","1.09527620561072","0.19029605145086","3.64246748829119","1.7017017017017","2.41241241241241","2.04204204204204","0.179904140448735","2.40448412645707","3.08843547626819","2.55129338683575","2.39810892716307","3.20486755743421","2.5610737411647","2027","2020-03-04","2020-03-18","15"
"global_171","","New Zealand","-40.9006","174.886","56","0.718601777870787","0.104927072185556","6.60598991396773","1.36136136136136","1.87187187187187","1.59159159159159","0.0823899408384742","1.52366553180546","1.7928634699702","1.59962221945515","1.67530035710235","2.29452675626073","1.85838094477699","840","2020-03-20","2020-04-03","15"
"global_172","","Nicaragua","12.8654","-85.2072","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"global_173","","Niger","17.6078","8.0817","37.6666666666667","0.117982173162249","0.101122364649246","6.85453888429334","1.98198198198198","3.07307307307307","2.54254254254254","0.122484128721922","1.84771342359294","2.27703484128858","1.95752333119015","3.2762017128768","4.53976220316059","3.39017002598383","226","2020-04-01","2020-04-06","6"
"global_174","","Nigeria","9.082","8.6753","14","0.291022507875284","0.0487249890136948","14.225702141567","1.32132132132132","1.8018018018018","1.54154154154154","0.0594502151793521","1.35977269037921","1.54527271390552","1.41480239642341","1.56752152505889","2.11501920629768","1.72470514927189","210","2020-03-22","2020-04-05","15"
"global_175","","North Macedonia","41.6086","21.7453","21.8666666666667","0.350239749104413","0.0553202472204762","12.5297195039176","1.37137137137137","1.81181181181181","1.56156156156156","0.051969322323654","1.30949593352369","1.46907204322271","1.35757906906476","1.6103018934747","2.1223860769817","1.75722751538962","328","2020-03-18","2020-04-01","15"
"global_176","","Norway","60.472","8.4689","95.8666666666667","1.15562338173417","0.190822842963915","3.63241197853353","1.41141141141141","2.05205205205205","1.72172172172172","0.129073356740823","1.90583836819811","2.3629900729458","2.02071050957992","1.8719027059115","2.63088779247689","2.0753692330106","1438","2020-03-03","2020-03-17","15"
"global_177","","Oman","21","57","12.4","0.245444552827155","0.0612865691329031","11.3099360980188","1.29129129129129","1.77177177177177","1.52152152152152","0.0634415051971892","1.38722343437352","1.58683716930636","1.44594126748337","1.54425198967559","2.07079440165587","1.69530344569673","186","2020-03-18","2020-04-01","15"
"global_178","","Pakistan","30.3753","69.3451","97.8","1.0641556960669","0.145778600427322","4.75479376621889","1.38138138138138","1.87187187187187","1.6016016016016","0.073038028332471","1.45504522165486","1.68937691551062","1.52255876335409","1.68589493123674","2.27223569368307","1.85718770854653","1467","2020-03-14","2020-03-28","15"
"global_179","","Panama","8.538","-80.7821","50.6","1.1789837502202","0.213740000784423","3.24294553203006","1.64164164164164","2.34234234234234","1.97197197197197","0.179340577192302","2.3984442469777","3.07977633015608","2.54498220428793","2.30572258262996","3.14273363131367","2.49627299485319","759","2020-03-14","2020-03-28","15"
"global_180","","Papua New Guinea","-6.315","143.9555","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"global_181","","Paraguay","-23.4425","-58.4438","6.61538461538461","-0.0302716903402213","0.0246755584439288","28.0904354053428","1.3013013013013","1.74174174174174","1.49149149149149","0.0232915367280739","1.13041436453788","1.19732220298425","1.15175904050532","1.55735290117168","2.03964305572499","1.68000600060494","86","2020-03-25","2020-04-06","13"
"global_182","","Peru","-9.19","-75.0152","42.8666666666667","0.695788976650601","0.0996582623354548","6.9552404819861","1.34134134134134","1.81181181181181","1.55155155155155","0.0685871560724999","1.42326699969189","1.64136049771974","1.4867152829517","1.66470407556927","2.22310807502565","1.81749057076988","643","2020-03-14","2020-03-28","15"
"global_183","","Philippines","13","122","35.4666666666667","0.719875619759561","0.155658761503287","4.45299174852622","1.69169169169169","2.31231231231231","1.98198198198198","0.156589801312514","2.1644077398307","2.74184618523409","2.29831763967799","2.28498795328003","2.97128909938193","2.41994596160155","532","2020-03-10","2020-03-24","15"
"global_184","","Poland","51.9194","19.1451","68.6","1.04133011631781","0.186915417660433","3.70834674440381","1.62162162162162","2.29229229229229","1.94194194194194","0.164280478027648","2.24141064496662","2.853552103853","2.37993951862957","2.23114301481331","3.01551848345626","2.4074089405815","1029","2020-03-11","2020-03-25","15"
"global_185","","Portugal","39.3999","-8.2245","105.333333333333","1.48582352469819","0.27249567981747","2.54369970571367","0","0","0","0.263483770256359","3.44156979687326","4.53251018840688","3.59972030682649","3.08770617896146","4.15187938960158","3.22395897608421","1580","2020-03-08","2020-03-22","15"
"global_186","","Qatar","25.3548","51.1839","34.2","-1.1414922739157","-0.17166890988039","Inf","0.580580580580581","0.670670670670671","0.610610610610611","-0.240196772558219","0.235039064990757","0.0402319783209096","0.125421044215907","0.613253045179576","0.729781554080736","0.649242540180132","513","2020-03-11","2020-03-25","15"
"global_187","","Romania","45.9432","24.9668","58.7333333333333","0.911106899171188","0.181847422622314","3.81169647919383","1.73173173173173","2.41241241241241","2.05205205205205","0.186078521623048","2.47144318181539","3.18422611027115","2.62108268666947","2.54057119526105","3.28853765098203","2.65459241181752","881","2020-03-11","2020-03-25","15"
"global_188","","Russia","60","90","67.2","1.08817428559744","0.209042146775747","3.31582502022202","1.79179179179179","2.53253253253253","2.14214214214214","0.206300664138447","2.70105366560798","3.50988304986299","2.85801176264847","2.60016514147149","3.46864828713354","2.76874640429281","1008","2020-03-13","2020-03-27","15"
"global_189","","Rwanda","-1.9403","29.8739","5.73333333333333","-0.321870393842226","-0.0570787990237116","Inf","1.001001001001","1.27127127127127","1.11111111111111","-0.0560940114008103","0.73542426475342","0.608168445158558","0.688433090317736","1.09299768692731","1.37947133625575","1.17548025952808","86","2020-03-23","2020-04-06","15"
"global_190","","Saint Lucia","13.9094","-60.9789","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"global_191","","Saint Vincent and the Grenadines","12.9843","-61.2872","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"global_192","","San Marino","43.9424","12.4578","10.1333333333333","0.19682937034285","0.0566208344833835","12.2419103654038","1.3013013013013","1.66166166166166","1.45145145145145","0.0451021962903378","1.26466886235323","1.4010695614017","1.30634965306755","1.54791348267008","1.99913949351684","1.68352331520901","152","2020-03-08","2020-03-22","15"
"global_193","","Saudi Arabia","24","45","66.0666666666667","0.701117303544364","0.137797492123044","5.03018719630262","1.62162162162162","2.29229229229229","1.95195195195195","0.158267353780608","2.18102354937101","2.76599367077618","2.31596963896986","2.21686192788578","2.95226969543223","2.36401033869041","991","2020-03-12","2020-03-26","15"
"global_194","","Senegal","14.4974","-14.4524","10.9333333333333","0.357568635211099","0.0561561895979009","12.3432018006053","1.32132132132132","1.77177177177177","1.52152152152152","0.066751911860604","1.41032669618517","1.62179284623593","1.47209129903358","1.64361495737074","2.18620386756726","1.79512431189109","164","2020-03-18","2020-04-01","15"
"global_195","","Serbia","44.0165","21.0059","29.2","0.907914158746213","0.194565663563731","3.56253599871645","1.49149149149149","2.1021021021021","1.79179179179179","0.137130473704921","1.9788708113285","2.47058243277294","2.0996878118663","1.97743200929713","2.68704905937285","2.1503258542496","438","2020-03-13","2020-03-27","15"
"global_196","","Seychelles","-4.6796","55.492","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"global_197","","Singapore","1.2833","103.8333","3.8","-0.0501539683981221","-0.0398783943641023","Inf","1.13113113113113","1.47147147147147","1.27127127127127","-0.0493182064525013","0.763948763767035","0.649386013556956","0.722163624340061","1.20547507956357","1.60679120797881","1.34168518866174","57","2020-02-07","2020-02-21","15"
"global_198","","Slovakia","48.669","19.699","16.8666666666667","-0.0181503203620969","0.00228885239856943","302.836120403908","1.31131131131131","1.72172172172172","1.48148148148148","0.0361736645257185","1.20823944521972","1.31542217253345","1.24158284556894","1.46723276112039","1.95513947053308","1.62892301736217","253","2020-03-13","2020-03-27","15"
"global_199","","Slovenia","46.1512","14.9955","30.9333333333333","0.150411558793268","0.0154431166552517","44.8838920299309","1.31131131131131","1.7017017017017","1.48148148148148","0.00981729366801653","1.05339526017498","1.08064440741561","1.06231399504491","1.4722573074817","1.8986125322573","1.59377467268692","464","2020-03-10","2020-03-24","15"
"global_200","","Somalia","5.1521","46.1996","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
